tiempo,entry_id,temperatura,Turbidity(NTU),oxigeno,ph,Ammonia(g/ml),Nitrate(g/ml),Population,Fish_Length(cm),Fish_Weight(g)
2021-06-19 20:57:39,5343,26.1875,100,10.028,8.40187,0.45842,209,50,7.11,2.91
2021-06-19 20:58:00,5344,26.1875,100,17.057,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 20:58:40,5346,26.1875,100,11.14,8.39733,0.45842,209,50,7.11,2.91
2021-06-19 20:59:01,5347,26.1875,100,9.663,8.40187,0.45842,209,50,7.11,2.91
2021-06-19 20:59:22,5348,26.1875,100,9.792,8.40187,0.45842,210,50,7.11,2.91
2021-06-19 20:59:43,5349,26.1875,100,14.811,8.39279,0.45842,208,50,7.11,2.91
2021-06-19 21:00:04,5350,26.1875,100,11.072,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 21:00:46,5352,26.1875,100,34.823,8.40641,0.45842,209,50,7.11,2.91
2021-06-19 21:01:06,5353,26.1875,100,8.894,8.36101,0.45842,208,50,7.11,2.91
2021-06-19 21:01:47,5355,26.125,100,9.313,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 21:02:07,5356,26.1875,100,9.945,8.39279,0.45842,210,50,7.11,2.91
2021-06-19 21:02:29,5357,26.1875,100,9.64,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 21:02:50,5358,26.125,100,9.32,8.39279,0.45842,209,50,7.11,2.91
2021-06-19 21:03:11,5359,26.1875,100,15.763,8.40641,0.45842,209,50,7.11,2.91
2021-06-19 21:03:31,5360,26.1875,100,9.914,8.38371,0.45842,208,50,7.11,2.91
2021-06-19 21:04:13,5362,26.125,100,7.744,8.39279,0.45842,208,50,7.11,2.91
2021-06-19 21:04:34,5363,26.1875,100,9.237,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 21:04:55,5364,26.1875,100,32.272,8.35647,0.45842,208,50,7.11,2.91
2021-06-19 21:05:17,5365,26.1875,100,34.762,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 21:05:37,5366,26.125,100,33.711,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 21:05:57,5367,26.1875,100,8.49,8.40187,0.45842,209,50,7.11,2.91
2021-06-19 21:06:18,5368,26.1875,100,8.909,8.39279,0.45842,209,50,7.11,2.91
2021-06-19 21:06:40,5369,26.125,100,9.229,8.39279,0.45842,209,50,7.11,2.91
2021-06-19 21:07:00,5370,26.125,100,8.178,8.38371,0.45842,209,50,7.11,2.91
2021-06-19 21:07:21,5371,26.125,100,21.596,8.39733,0.45842,209,50,7.11,2.91
2021-06-19 21:08:19,5372,26.1875,100,26.028,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 21:08:40,5373,26.1875,100,25.944,8.38825,0.45842,208,50,7.11,2.91
2021-06-19 21:09:01,5374,26.1875,100,8.597,8.39279,0.45842,209,50,7.11,2.91
2021-06-19 21:09:22,5375,26.125,100,8.574,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 21:09:43,5376,26.1875,100,32.424,8.39279,0.45842,209,50,7.11,2.91
2021-06-19 21:10:26,5378,26.1875,100,18.367,8.40187,0.45842,209,50,7.11,2.91
2021-06-19 21:10:47,5379,26.1875,100,17.72,8.39279,0.45842,208,50,7.11,2.91
2021-06-19 21:11:07,5380,26.1875,100,9.115,8.39279,0.45842,208,50,7.11,2.91
2021-06-19 21:11:28,5381,26.1875,100,9.366,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 21:12:09,5383,26.125,100,9.358,8.39279,0.45842,209,50,7.11,2.91
2021-06-19 21:12:30,5384,26.1875,100,9.686,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 21:13:33,5387,26.125,100,8.673,8.39733,0.45842,210,50,7.11,2.91
2021-06-19 21:14:14,5389,26.1875,100,7.599,8.39733,0.45842,210,50,7.11,2.91
2021-06-19 21:14:35,5390,26.125,100,34.343,8.40187,0.45842,211,50,7.11,2.91
2021-06-19 21:15:33,5391,26.125,100,9.221,8.39733,0.45842,211,50,7.11,2.91
2021-06-19 21:16:15,5393,26.125,100,19.159,8.40187,0.45842,211,50,7.11,2.91
2021-06-19 21:16:37,5394,26.125,100,10.988,8.40187,0.45842,213,50,7.11,2.91
2021-06-19 21:16:57,5395,26.125,100,9.107,8.40187,0.45842,213,50,7.11,2.91
2021-06-19 21:17:38,5397,26.125,100,19.738,8.39733,0.45842,210,50,7.11,2.91
2021-06-19 21:17:58,5398,26.125,100,29.34,8.38371,0.45842,210,50,7.11,2.91
2021-06-19 21:18:18,5399,26.125,100,4.165,8.39279,0.45842,208,50,7.11,2.91
2021-06-19 21:18:39,5400,26.125,100,5.825,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 21:19:21,5402,26.1875,100,2.535,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 21:19:42,5403,26.125,100,12.145,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 21:20:03,5404,26.125,100,27.992,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 21:20:24,5405,26.125,100,9.358,8.39279,0.45842,208,50,7.11,2.91
2021-06-19 21:20:45,5406,26.125,100,0.434,8.37463,0.45842,208,50,7.11,2.91
2021-06-19 21:21:28,5408,26.125,100,16.105,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 21:21:49,5409,26.125,100,8.3,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 21:22:09,5410,26.125,100,11.696,8.39279,0.45842,208,50,7.11,2.91
2021-06-19 21:22:31,5411,26.125,100,32.28,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 21:22:52,5412,26.125,100,9.313,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 21:23:13,5413,26.125,100,16.372,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 21:23:34,5414,26.125,100,10.737,8.41095,0.45842,208,50,7.11,2.91
2021-06-19 21:23:55,5415,26.125,100,9.846,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 21:24:16,5416,26.125,100,0.342,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 21:24:38,5417,26.125,100,8.643,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 21:24:59,5418,26.125,100,9.351,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 21:25:20,5419,26.125,100,17.232,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 21:27:17,5421,26.125,100,8.33,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 21:27:38,5422,26.125,100,8.338,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 21:27:59,5423,26.125,100,8.528,8.39279,0.45842,208,50,7.11,2.91
2021-06-19 21:29:18,5425,26.125,100,8.475,8.39279,0.45842,208,50,7.11,2.91
2021-06-19 21:30:01,5427,26.125,100,9.427,8.38371,0.45842,208,50,7.11,2.91
2021-06-19 21:30:22,5428,26.125,100,9.473,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 21:31:04,5430,26.125,100,27.421,8.39279,0.45842,209,50,7.11,2.91
2021-06-19 21:31:45,5432,26.125,100,8.604,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 21:32:06,5433,26.125,100,8.94,8.39279,0.45842,208,50,7.11,2.91
2021-06-19 21:32:27,5434,26.125,100,8.612,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 21:32:49,5435,26.125,100,10.143,8.40641,0.45842,202,50,7.11,2.91
2021-06-19 21:33:31,5437,26.125,100,8.17,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 21:33:53,5438,26.125,100,8.81,8.39279,0.45842,208,50,7.11,2.91
2021-06-19 21:34:14,5439,26.125,100,17.986,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 21:34:36,5440,26.0625,100,20.872,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 21:35:35,5441,26.125,100,9.709,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 21:35:55,5442,26.125,100,15.321,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 21:36:16,5443,26.125,100,34.77,8.39733,0.45842,207,50,7.11,2.91
2021-06-19 21:36:37,5444,26.125,100,8.635,8.38371,0.45842,208,50,7.11,2.91
2021-06-19 21:37:18,5446,26.0625,100,13.448,8.40641,0.45842,205,50,7.11,2.91
2021-06-19 21:38:01,5448,26.125,100,9.061,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 21:38:22,5449,26.125,100,18.39,8.38825,0.45842,208,50,7.11,2.91
2021-06-19 21:40:04,5452,26.125,100,6.96,8.40187,0.45842,207,50,7.11,2.91
2021-06-19 21:40:25,5453,26.125,100,7.31,8.39733,0.45842,207,50,7.11,2.91
2021-06-19 21:41:08,5455,26.125,100,9.092,8.39733,0.45842,206,50,7.11,2.91
2021-06-19 21:41:51,5457,26.125,100,9.351,8.39733,0.45842,207,50,7.11,2.91
2021-06-19 21:42:12,5458,26.0625,100,8.422,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 21:42:33,5459,26.0625,100,9.115,8.40187,0.45842,206,50,7.11,2.91
2021-06-19 21:42:54,5460,26.125,100,6.998,8.39279,0.45842,207,50,7.11,2.91
2021-06-19 21:43:15,5461,26.125,100,16.608,8.37009,0.45842,208,50,7.11,2.91
2021-06-19 21:43:37,5462,26.125,100,34.351,8.39733,0.45842,206,50,7.11,2.91
2021-06-19 21:43:58,5463,26.125,100,18.953,8.39279,0.45842,208,50,7.11,2.91
2021-06-19 21:44:19,5464,26.125,100,29.492,8.40187,0.45842,205,50,7.11,2.91
2021-06-19 21:44:40,5465,26.0625,100,0.19,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 21:45:23,5467,26.125,100,8.307,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 21:46:21,5468,26.125,100,4.165,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 21:47:19,5469,26.125,100,5.665,8.40641,0.45842,207,50,7.11,2.91
2021-06-19 21:47:41,5470,26.0625,100,9.914,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 21:48:02,5471,26.0625,100,9.275,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 21:48:45,5473,26.0625,100,9.069,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 21:49:07,5474,26.0625,100,8.802,8.39279,0.45842,208,50,7.11,2.91
2021-06-19 21:49:29,5475,26.0625,100,16.06,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 21:49:51,5476,26.125,100,8.079,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 21:50:11,5477,26.0625,100,13.234,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 21:50:32,5478,26.0625,100,1.53,8.39279,0.45842,208,50,7.11,2.91
2021-06-19 21:50:53,5479,26.0625,100,34.815,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 21:51:14,5480,26.0625,100,8.566,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 21:52:18,5483,26.0625,100,7.912,8.41549,0.45842,208,50,7.11,2.91
2021-06-19 21:52:39,5484,26.0625,100,14.499,8.40187,0.45842,207,50,7.11,2.91
2021-06-19 21:53:00,5485,26.0625,100,9.792,8.40641,0.45842,207,50,7.11,2.91
2021-06-19 21:53:21,5486,26.0625,100,8.856,8.39733,0.45842,206,50,7.11,2.91
2021-06-19 21:53:43,5487,26.0625,100,17.232,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 21:54:05,5488,26.125,100,8.094,8.39733,0.45842,207,50,7.11,2.91
2021-06-19 21:54:27,5489,26.0625,100,34.808,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 21:54:47,5490,26.0625,100,14.917,8.40187,0.45842,208,50,7.11,2.91
2021-06-19 21:55:08,5491,26.125,100,20.888,8.39733,0.45842,208,50,7.11,2.91
2021-06-19 21:56:06,5492,26.0625,100,7.965,8.39279,0.45842,206,50,7.11,2.91
2021-06-19 21:57:05,5493,26.125,100,17.994,8.40641,0.45842,208,50,7.11,2.91
2021-06-19 21:57:48,5495,26.0625,100,9.427,8.39279,0.45842,205,50,7.11,2.91
2021-06-19 21:58:08,5496,26.0625,100,10.295,8.31562,0.45842,207,50,7.11,2.91
2021-06-19 21:58:29,5497,26.0625,100,18.443,8.39279,0.45842,207,50,7.11,2.91
2021-06-19 21:59:27,5498,26.0625,100,8.475,8.40187,0.45842,205,50,7.11,2.91
2021-06-19 21:59:49,5499,26.0625,100,9.495,8.39733,0.45842,197,50,7.11,2.91
2021-06-19 22:00:32,5501,26.0625,100,7.714,8.39733,0.45842,203,50,7.11,2.91
2021-06-19 22:00:53,5502,26.0625,100,8.094,8.39733,0.45842,205,50,7.11,2.91
2021-06-19 22:01:14,5503,26.0625,100,8.445,8.40187,0.45842,198,50,7.11,2.91
2021-06-19 22:01:36,5504,26.0625,100,26.911,8.40187,0.45842,206,50,7.11,2.91
2021-06-19 22:01:57,5505,26.0625,100,11.536,8.39733,0.45842,203,50,7.11,2.91
2021-06-19 22:02:17,5506,26.0625,100,8.186,8.39733,0.45842,204,50,7.11,2.91
2021-06-19 22:02:39,5507,26.0625,100,9.351,8.39279,0.45842,204,50,7.11,2.91
2021-06-19 22:03:00,5508,26.0625,100,9.328,8.39733,0.45842,205,50,7.11,2.91
2021-06-19 22:03:22,5509,26.0625,100,15.024,8.36555,0.45842,205,50,7.11,2.91
2021-06-19 22:03:42,5510,26.0625,100,9.191,8.39733,0.45842,203,50,7.11,2.91
2021-06-19 22:04:04,5511,26.0625,100,8.11,8.39733,0.45842,203,50,7.11,2.91
2021-06-19 22:04:46,5513,26.0625,100,9.404,8.39733,0.45842,203,50,7.11,2.91
2021-06-19 22:05:08,5514,26.0625,100,7.599,8.40187,0.45842,195,50,7.11,2.91
2021-06-19 22:05:29,5515,26.0625,100,14.529,8.39733,0.45842,199,50,7.11,2.91
2021-06-19 22:05:51,5516,26.0625,100,21.421,8.40641,0.45842,203,50,7.11,2.91
2021-06-19 22:06:55,5519,26.0625,100,9.914,8.39733,0.45842,202,50,7.11,2.91
2021-06-19 22:07:16,5520,26.0625,100,9.366,8.39733,0.45842,201,50,7.11,2.91
2021-06-19 22:07:58,5522,26.0625,100,9.861,8.39279,0.45842,203,50,7.11,2.91
2021-06-19 22:08:40,5524,26.0625,100,7.477,8.38825,0.45842,199,50,7.11,2.91
2021-06-19 22:09:01,5525,26.0625,100,8.247,8.40187,0.45842,202,50,7.11,2.91
2021-06-19 22:09:22,5526,26.0625,100,21.71,8.39279,0.45842,202,50,7.11,2.91
2021-06-19 22:10:04,5528,26.0625,100,9.663,8.39279,0.45842,202,50,7.11,2.91
2021-06-19 22:10:25,5529,26.0625,100,8.475,8.41095,0.45842,202,50,7.11,2.91
2021-06-19 22:10:45,5530,26.0625,100,8.688,8.39279,0.45842,202,50,7.11,2.91
2021-06-19 22:11:06,5531,26.0625,100,23.972,8.40187,0.45842,199,50,7.11,2.91
2021-06-19 22:11:28,5532,26.125,100,8.574,8.40641,0.45842,199,50,7.11,2.91
2021-06-19 22:12:10,5534,26.0625,100,8.429,8.39279,0.45842,199,50,7.11,2.91
2021-06-19 22:12:31,5535,26.0625,100,12.046,8.40187,0.45842,202,50,7.11,2.91
2021-06-19 22:12:52,5536,26.0625,100,7.919,8.39733,0.45842,201,50,7.11,2.91
2021-06-19 22:13:14,5537,26.0625,100,9.495,8.40187,0.45842,193,50,7.11,2.91
2021-06-19 22:13:35,5538,26.0625,100,9.32,8.40187,0.45842,198,50,7.11,2.91
2021-06-19 22:13:56,5539,26.0625,100,9.069,8.39733,0.45842,201,50,7.11,2.91
2021-06-19 22:14:39,5541,26.125,100,9.023,8.40641,0.45842,202,50,7.11,2.91
2021-06-19 22:15:22,5543,26.0625,100,7.927,8.40641,0.45842,199,50,7.11,2.91
2021-06-19 22:15:44,5544,26.0625,100,24.847,8.39279,0.45842,198,50,7.11,2.91
2021-06-19 22:16:06,5545,26.0625,100,13.943,8.40641,0.45842,199,50,7.11,2.91
2021-06-19 22:16:26,5546,26.0625,100,8.384,8.40187,0.45842,196,50,7.11,2.91
2021-06-19 22:16:48,5547,26.0625,100,8.612,8.40187,0.45842,201,50,7.11,2.91
2021-06-19 22:17:09,5548,26.0625,100,25.076,8.40187,0.45842,199,50,7.11,2.91
2021-06-19 22:17:31,5549,26.0625,100,7.744,8.40187,0.45842,193,50,7.11,2.91
2021-06-19 22:17:52,5550,26.0625,100,8.65,8.40641,0.45842,200,50,7.11,2.91
2021-06-19 22:18:13,5551,26.0625,100,10.607,8.40187,0.45842,199,50,7.11,2.91
2021-06-19 22:18:35,5552,26.0625,100,2.337,8.39733,0.45842,197,50,7.11,2.91
2021-06-19 22:18:56,5553,26.0625,100,8.231,8.40187,0.45842,197,50,7.11,2.91
2021-06-19 22:19:54,5554,26.0625,100,9.457,8.40641,0.45842,200,50,7.11,2.91
2021-06-19 22:20:52,5555,26.0625,100,8.901,8.40187,0.45842,198,50,7.11,2.91
2021-06-19 22:21:13,5556,26.0625,100,8.726,8.39733,0.45842,198,50,7.11,2.91
2021-06-19 22:21:35,5557,26.0625,100,8.346,8.39279,0.45842,198,50,7.11,2.91
2021-06-19 22:21:56,5558,26.0625,100,19.486,8.38371,0.45842,198,50,7.11,2.91
2021-06-19 22:22:17,5559,26.0625,100,7.378,8.39733,0.45842,197,50,7.11,2.91
2021-06-19 22:23:16,5560,26.0625,100,19.106,8.39279,0.45842,194,50,7.11,2.91
2021-06-19 22:23:58,5562,26.0625,100,18.573,8.40187,0.45842,197,50,7.11,2.91
2021-06-19 22:24:18,5563,26.0625,100,7.752,8.39733,0.45842,197,50,7.11,2.91
2021-06-19 22:24:39,5564,26.0625,100,9.282,8.40641,0.45842,195,50,7.11,2.91
2021-06-19 22:25:00,5565,26.0625,100,33.521,8.39733,0.45842,199,50,7.11,2.91
2021-06-19 22:25:21,5566,26,100,9.663,8.41095,0.45842,197,50,7.11,2.91
2021-06-19 22:25:42,5567,26.0625,100,10.508,8.39733,0.45842,197,50,7.11,2.91
2021-06-19 22:26:41,5568,26.0625,100,12.762,8.39733,0.45842,197,50,7.11,2.91
2021-06-19 22:27:02,5569,26.0625,100,8.863,8.40187,0.45842,198,50,7.11,2.91
2021-06-19 22:27:23,5570,26.0625,100,12.907,8.39279,0.45842,197,50,7.11,2.91
2021-06-19 22:28:21,5571,26.0625,100,9.069,8.40187,0.45842,198,50,7.11,2.91
2021-06-19 22:28:42,5572,26.0625,100,9.975,8.40187,0.45842,195,50,7.11,2.91
2021-06-19 22:29:02,5573,26.0625,100,15.587,8.39733,0.45842,202,50,7.11,2.91
2021-06-19 22:29:23,5574,26.0625,100,25.167,8.39279,0.45842,199,50,7.11,2.91
2021-06-19 22:29:45,5575,26.0625,100,34.823,8.39733,0.45842,197,50,7.11,2.91
2021-06-19 22:30:06,5576,26.0625,100,9.792,8.39733,0.45842,199,50,7.11,2.91
2021-06-19 22:30:28,5577,26.0625,100,34.853,8.39733,0.45842,199,50,7.11,2.91
2021-06-19 22:30:50,5578,26.0625,100,29.69,8.40641,0.45842,198,50,7.11,2.91
2021-06-19 22:31:11,5579,26,100,8.742,8.40187,0.45842,198,50,7.11,2.91
2021-06-19 22:31:32,5580,26.0625,100,34.602,8.41095,0.45842,199,50,7.11,2.91
2021-06-19 22:31:53,5581,26.0625,100,26.127,8.40187,0.45842,202,50,7.11,2.91
2021-06-19 22:32:14,5582,26.0625,100,8.231,8.39279,0.45842,202,50,7.11,2.91
2021-06-19 22:32:35,5583,26,100,8.544,8.40187,0.45842,199,50,7.11,2.91
2021-06-19 22:32:57,5584,26.0625,100,7.675,8.40641,0.45842,203,50,7.11,2.91
2021-06-19 22:33:18,5585,26.0625,100,18.892,8.39279,0.45842,203,50,7.11,2.91
2021-06-19 22:33:39,5586,26.0625,100,9.815,8.40187,0.45842,201,50,7.11,2.91
2021-06-19 22:34:22,5588,26.0625,100,9.473,8.38825,0.45842,202,50,7.11,2.91
2021-06-19 22:34:43,5589,26.0625,100,22.951,8.40187,0.45842,203,50,7.11,2.91
2021-06-19 22:35:03,5590,26.0625,100,8.277,8.40187,0.45842,207,50,7.11,2.91
2021-06-19 22:35:23,5591,26,100,9.861,8.39733,0.45842,203,50,7.11,2.91
2021-06-19 22:35:44,5592,26.0625,100,2.368,8.39733,0.45842,201,50,7.11,2.91
2021-06-19 22:36:05,5593,26,100,31.602,8.41549,0.45842,205,50,7.11,2.91
2021-06-19 22:36:27,5594,26,100,18.672,8.40187,0.45842,199,50,7.11,2.91
2021-06-19 22:36:48,5595,26,100,34.8,8.39279,0.45842,201,50,7.11,2.91
2021-06-19 22:37:09,5596,26.0625,100,34.602,8.39733,0.45842,201,50,7.11,2.91
2021-06-19 22:37:29,5597,26,100,20.08,8.40187,0.45842,201,50,7.11,2.91
2021-06-19 22:38:10,5599,26,100,9.244,8.39279,0.45842,201,50,7.11,2.91
2021-06-19 22:38:31,5600,26.0625,100,11.62,8.39733,0.45842,201,50,7.11,2.91
2021-06-19 22:39:34,5603,26,100,33.468,8.39733,0.45842,201,50,7.11,2.91
2021-06-19 22:39:56,5604,26.0625,100,15.572,8.39733,0.45842,201,50,7.11,2.91
2021-06-19 22:40:17,5605,26,100,7.432,8.40187,0.45842,201,50,7.11,2.91
2021-06-19 22:40:38,5606,26.0625,100,32.957,8.39733,0.45842,202,50,7.11,2.91
2021-06-19 22:40:59,5607,26,100,8.445,8.40187,0.45842,202,50,7.11,2.91
2021-06-19 22:41:20,5608,26.0625,100,14.369,8.39733,0.45842,202,50,7.11,2.91
2021-06-19 22:41:41,5609,26.0625,100,15.587,8.40641,0.45842,203,50,7.11,2.91
2021-06-19 22:42:02,5610,26,100,9.404,8.40641,0.45842,201,50,7.11,2.91
2021-06-19 22:42:23,5611,26.0625,100,30.003,8.40187,0.45842,201,50,7.11,2.91
2021-06-19 22:42:44,5612,26,100,20.56,8.40641,0.45842,202,50,7.11,2.91
2021-06-19 22:43:26,5614,26.0625,100,9.412,8.40187,0.45842,205,50,7.11,2.91
2021-06-19 22:43:46,5615,26,100,8.125,8.39279,0.45842,202,50,7.11,2.91
2021-06-19 22:44:06,5616,26.0625,100,9.282,8.39733,0.45842,203,50,7.11,2.91
2021-06-19 22:44:47,5618,26,100,9.176,8.39733,0.45842,202,50,7.11,2.91
2021-06-19 22:45:08,5619,26.0625,100,8.757,8.40187,0.45842,198,50,7.11,2.91
2021-06-19 22:46:06,5620,26.0625,100,8.399,8.41095,0.45842,201,50,7.11,2.91
2021-06-19 22:46:26,5621,26.0625,100,9.45,8.39279,0.45842,202,50,7.11,2.91
2021-06-19 22:46:47,5622,26.0625,100,8.688,8.39733,0.45842,199,50,7.11,2.91
2021-06-19 22:47:08,5623,26.0625,100,5.909,8.40187,0.45842,203,50,7.11,2.91
2021-06-19 22:47:29,5624,26,100,9.739,8.39733,0.45842,202,50,7.11,2.91
2021-06-19 22:47:50,5625,26.0625,100,26.446,8.38371,0.45842,202,50,7.11,2.91
2021-06-19 22:48:10,5626,26.0625,100,9.176,8.39733,0.45842,198,50,7.11,2.91
2021-06-19 22:48:31,5627,26.0625,100,7.112,8.40641,0.45842,193,50,7.11,2.91
2021-06-19 22:48:51,5628,26,100,7.873,8.40187,0.45842,199,50,7.11,2.91
2021-06-19 22:49:33,5630,26,100,25.091,8.40641,0.45842,198,50,7.11,2.91
2021-06-19 22:49:54,5631,26,100,7.394,8.39279,0.45842,198,50,7.11,2.91
2021-06-19 22:50:35,5633,26.0625,100,16.417,8.39733,0.45842,197,50,7.11,2.91
2021-06-19 22:50:55,5634,26.0625,100,7.135,8.39279,0.45842,198,50,7.11,2.91
2021-06-19 22:51:16,5635,26.0625,100,34.549,8.40187,0.45842,197,50,7.11,2.91
2021-06-19 22:51:37,5636,26,100,33.171,8.40641,0.45842,197,50,7.11,2.91
2021-06-19 22:52:19,5638,26,100,8.094,8.39733,0.45842,197,50,7.11,2.91
2021-06-19 22:53:00,5640,26,100,3.777,8.40187,0.45842,193,50,7.11,2.91
2021-06-19 22:53:42,5642,26,100,12.991,8.39733,0.45842,195,50,7.11,2.91
2021-06-19 22:54:03,5643,26.0625,100,8.757,8.39733,0.45842,198,50,7.11,2.91
2021-06-19 22:54:23,5644,26,100,23.652,8.39733,0.45842,198,50,7.11,2.91
2021-06-19 22:55:24,5647,26.0625,100,7.896,8.39279,0.45842,196,50,7.11,2.91
2021-06-19 22:55:45,5648,26,100,9.358,8.39733,0.45842,192,50,7.11,2.91
2021-06-19 22:56:27,5650,26.0625,100,32.759,8.40187,0.45842,196,50,7.11,2.91
2021-06-19 22:56:47,5651,26.0625,100,15.808,8.39279,0.45842,195,50,7.11,2.91
2021-06-19 22:57:08,5652,26.0625,100,30.376,8.39733,0.45842,194,50,7.11,2.91
2021-06-19 22:57:28,5653,26.0625,100,7.432,8.39279,0.45842,193,50,7.11,2.91
2021-06-19 22:58:09,5655,26.0625,100,8.589,8.38825,0.45842,194,50,7.11,2.91
2021-06-19 22:58:29,5656,26.0625,100,31.373,8.39733,0.45842,194,50,7.11,2.91
2021-06-19 22:58:50,5657,26,100,26.896,8.39733,0.45842,195,50,7.11,2.91
2021-06-19 22:59:31,5659,26,100,7.455,8.39733,0.45842,196,50,7.11,2.91
2021-06-19 22:59:51,5660,26,100,8.78,8.40641,0.45842,195,50,7.11,2.91
2021-06-19 23:00:32,5662,26.0625,100,8.186,8.39733,0.45842,198,50,7.11,2.91
2021-06-19 23:01:13,5664,26.0625,100,34.602,8.40641,0.45842,192,50,7.11,2.91
2021-06-19 23:01:33,5665,26.0625,100,17.004,8.39733,0.45842,194,50,7.11,2.91
2021-06-19 23:01:54,5666,26,100,8.772,8.38825,0.45842,194,50,7.11,2.91
2021-06-19 23:02:14,5667,26.0625,100,7.706,8.40187,0.45842,194,50,7.11,2.91
2021-06-19 23:02:55,5669,26,100,8.985,8.39733,0.45842,194,50,7.11,2.91
2021-06-19 23:03:36,5671,26,100,7.889,8.39279,0.45842,193,50,7.11,2.91
2021-06-19 23:03:57,5672,26,100,6.061,8.39279,0.45842,193,50,7.11,2.91
2021-06-19 23:04:17,5673,26,100,8.193,8.39733,0.45842,192,50,7.11,2.91
2021-06-19 23:04:37,5674,26,100,8.483,8.39279,0.45842,195,50,7.11,2.91
2021-06-19 23:04:57,5675,26.0625,100,7.66,8.39733,0.45842,195,50,7.11,2.91
2021-06-19 23:05:18,5676,26,100,7.637,8.40641,0.45842,193,50,7.11,2.91
2021-06-19 23:05:38,5677,26,100,9.221,8.40641,0.45842,193,50,7.11,2.91
2021-06-19 23:05:59,5678,26,100,9.617,8.40187,0.45842,192,50,7.11,2.91
2021-06-19 23:06:18,5679,26,100,2.094,8.40187,0.45842,194,50,7.11,2.91
2021-06-19 23:06:39,5680,26,100,8.544,8.40187,0.45842,192,50,7.11,2.91
2021-06-19 23:07:20,5682,26,100,34.61,8.40641,0.45842,193,50,7.11,2.91
2021-06-19 23:08:58,5685,26,100,8.78,8.39733,0.45842,197,50,7.11,2.91
2021-06-19 23:09:18,5686,26,100,26.325,8.39279,0.45842,194,50,7.11,2.91
2021-06-19 23:09:58,5688,26,100,8.056,8.40187,0.45842,195,50,7.11,2.91
2021-06-19 23:10:19,5689,26,100,8.825,8.40187,0.45842,195,50,7.11,2.91
2021-06-19 23:10:58,5691,26,100,6.632,8.40187,0.45842,195,50,7.11,2.91
2021-06-19 23:11:18,5692,26,100,8.513,8.40187,0.45842,196,50,7.11,2.91
2021-06-19 23:11:38,5693,26,100,0.281,8.40641,0.45842,194,50,7.11,2.91
2021-06-19 23:11:59,5694,26,100,28.716,8.36555,0.45842,195,50,7.11,2.91
2021-06-19 23:12:19,5695,26,100,19.029,8.40641,0.45842,196,50,7.11,2.91
2021-06-19 23:13:16,5696,26,100,9.244,8.39279,0.45842,194,50,7.11,2.91
